id_session,session_date,id_user,age,gender,height_m,experience_level,weight_kg,max_bpm,avg_bpm,resting_bpm,session_duration_hours,calories_burned,workout_type,fat_percentage,water_intake_liters,workout_frequency_days_per_week,bmi
816,2026-02-23,815,34,Female,2.0,2.0,77.6,196.0,133.0,64.0,2.95,1526.0,Strength,28.05,6.4,4.0,15.5
817,2026-02-23,816,34,Male,1.5,1.0,91.2,193.0,165.0,61.0,1.13,905.0,Strength,24.0,3.4,4.0,24.8
818,2026-02-23,817,34,Male,1.55,1.0,66.7,186.0,169.0,55.0,1.48,781.0,Cardio,19.4,2.5,3.0,12.32
819,2026-02-23,818,34,Male,1.66,2.0,82.4,192.0,148.0,72.0,1.11,1090.0,Strength,26.3,3.4,2.0,18.08
820,2026-02-23,819,34,Male,1.68,2.0,40.0,183.0,167.0,64.0,1.45,1642.0,Yoga,28.2,2.3,3.0,17.03
821,2026-02-23,820,34,Male,1.69,3.0,47.8,182.0,153.0,68.0,1.63,1249.0,Yoga,20.2,1.5,4.0,12.32
822,2026-02-23,821,34,Male,1.74,2.0,90.0,194.0,167.0,57.0,1.36,764.0,Cardio,25.0,2.6,4.0,13.77
823,2026-02-23,822,34,Male,1.77,2.0,59.8,186.0,151.0,55.0,0.97,792.0,Yoga,23.0,2.1,3.0,24.41
824,2026-02-23,823,34,Male,1.78,2.0,80.6,174.0,141.0,54.0,2.36,1110.0,HIIT,19.85,4.4,3.0,16.47
825,2026-02-23,824,34,Male,1.79,3.0,92.4,,128.0,52.0,0.52,724.0,Cardio,25.3,3.1,5.0,12.85
826,2026-02-23,825,34,Male,1.8,1.0,70.6,193.0,136.0,62.0,2.75,2382.0,Cardio,27.15,5.5,3.0,12.98
827,2026-02-23,826,34,Male,1.8,2.0,63.8,192.0,129.0,54.0,1.92,1229.0,Cardio,13.8,3.1,4.0,14.24
828,2026-02-23,827,34,Male,1.81,3.0,77.7,187.0,149.0,54.0,1.08,842.0,Strength,33.0,3.0,2.0,12.32
829,2026-02-23,828,34,Male,1.82,1.0,40.0,176.0,141.0,66.0,1.34,1709.0,Cardio,24.1,3.0,4.0,15.3
830,2026-02-23,829,34,Male,1.84,1.0,76.4,164.0,161.0,69.0,1.2,978.0,Cardio,17.0,3.0,3.0,21.69
831,2026-02-23,830,34,Male,1.87,1.0,62.5,185.0,167.0,73.0,0.96,1353.0,Cardio,29.6,2.3,4.0,31.91
832,2026-02-23,831,34,Male,1.88,3.0,40.0,188.0,131.0,54.0,1.29,840.0,Cardio,11.9,1.9,3.0,18.81
833,2026-02-23,832,34,Male,1.92,3.0,53.0,199.0,134.0,68.0,1.12,790.0,Strength,19.8,3.5,4.0,16.18
834,2026-02-23,833,34,nan,1.76,1.0,80.6,177.0,163.0,,2.0,1783.0,Cardio,27.5,3.4,4.0,13.09
835,2026-02-23,834,35,Female,1.51,,42.9,163.0,131.0,74.0,2.0,526.0,Cardio,15.3,3.3,5.0,13.74
836,2026-02-23,835,35,Female,1.55,3.0,91.0,174.0,136.0,74.0,0.99,1216.0,Cardio,27.0,3.5,3.0,16.0
837,2026-02-23,836,35,Female,1.59,1.0,98.0,179.0,141.0,62.0,1.04,729.0,Cardio,14.2,1.5,3.0,18.32
838,2026-02-23,837,35,Female,1.64,3.0,60.8,161.0,127.0,74.0,1.57,1132.0,Yoga,20.7,3.7,3.0,19.54
839,2026-02-23,838,35,Female,1.65,1.0,127.6,174.0,156.0,56.0,1.9,1084.0,HIIT,20.4,3.4,5.0,15.36
840,2026-02-23,839,35,Female,1.7,2.0,68.2,178.0,137.0,52.0,2.0,1181.0,HIIT,23.5,3.3,3.0,31.92
841,2026-02-23,840,35,Female,1.71,3.0,40.4,176.0,130.0,70.0,1.97,1110.0,HIIT,17.0,3.6,4.0,29.32
842,2026-02-23,841,35,Female,1.72,1.0,66.7,171.0,153.0,65.0,1.15,776.0,HIIT,18.7,2.5,4.0,22.98
843,2026-02-23,842,35,Female,1.74,2.0,56.2,170.0,151.0,66.0,0.99,1215.0,Strength,26.9,2.9,4.0,20.61
844,2026-02-23,843,35,Female,1.78,1.0,81.0,196.0,151.0,67.0,2.0,1246.0,HIIT,10.0,3.3,3.0,19.74
845,2026-02-23,844,35,Female,1.79,2.0,64.3,188.0,148.0,62.0,1.63,1192.0,HIIT,16.3,2.2,5.0,13.91
846,2026-02-23,845,35,Female,1.81,1.0,76.1,,153.0,74.0,2.0,1119.0,HIIT,17.7,3.3,2.0,26.86
847,2026-02-23,846,35,Female,1.81,2.0,47.5,,124.0,69.0,1.78,533.0,Yoga,26.4,3.2,3.0,26.59
848,2026-02-23,847,35,Female,1.86,3.0,49.7,161.0,,62.0,1.12,867.0,Strength,15.2,1.8,4.0,12.32
849,2026-02-23,848,35,Male,1.54,1.0,96.5,168.0,160.0,70.0,1.43,1573.0,Yoga,35.0,3.4,4.0,20.43
850,2026-02-23,849,35,Male,1.55,2.0,98.6,184.0,141.0,59.0,2.0,1172.0,Cardio,27.8,3.2,2.0,23.47
851,2026-02-23,850,35,Male,1.57,3.0,73.4,169.0,138.0,67.0,1.14,977.0,Strength,32.4,3.0,4.0,25.05
852,2026-02-23,851,35,Male,1.59,2.0,44.0,168.0,144.0,54.0,1.39,1040.0,,29.0,3.4,2.0,27.49
853,2026-02-23,852,35,Male,1.61,2.0,75.7,192.0,147.0,52.0,0.92,1211.0,Strength,21.2,2.4,3.0,23.19
854,2026-02-23,853,35,Male,1.64,2.0,75.4,198.0,167.0,63.0,1.14,1045.0,Yoga,20.5,1.5,3.0,30.23
855,2026-02-23,854,35,Male,1.67,2.0,53.0,183.0,128.0,72.0,1.29,682.0,Yoga,21.9,2.2,3.0,16.71
856,2026-02-23,855,35,Male,1.68,,69.5,172.0,155.0,59.0,1.78,1350.0,HIIT,23.6,1.6,3.0,16.62
857,2026-02-23,856,35,Male,1.69,2.0,94.6,167.0,158.0,57.0,0.75,1534.0,Yoga,33.1,2.0,4.0,22.21
858,2026-02-23,857,35,Male,1.69,3.0,95.9,175.0,129.0,58.0,1.22,1674.0,Cardio,27.5,2.1,3.0,24.01
859,2026-02-23,858,35,Male,1.71,2.0,40.0,162.0,133.0,69.0,1.99,840.0,Yoga,20.2,3.2,4.0,27.14
860,2026-02-23,859,35,Male,1.71,3.0,49.3,180.0,152.0,73.0,1.04,956.0,Cardio,32.9,1.7,4.0,12.65
861,2026-02-23,860,35,Male,1.72,2.0,40.0,182.0,120.0,70.0,1.22,1178.0,HIIT,14.6,1.9,4.0,17.87
862,2026-02-23,861,35,Male,1.73,3.0,68.5,175.0,142.0,58.0,1.2,840.0,Cardio,19.3,2.1,2.0,12.32
863,2026-02-23,862,35,Male,1.74,2.0,75.7,189.0,136.0,74.0,1.7,854.0,HIIT,24.0,1.5,2.0,12.47
864,2026-02-23,863,35,Male,1.75,2.0,124.8,176.0,161.0,59.0,1.2,1240.0,Yoga,10.0,3.3,3.0,28.03
865,2026-02-23,864,35,Male,1.79,1.0,40.3,183.0,120.0,68.0,1.24,1420.0,Strength,14.5,1.7,5.0,13.37
866,2026-02-23,865,35,Male,1.92,2.0,44.9,168.0,123.0,67.0,1.29,572.0,Cardio,20.8,2.1,4.0,17.33
867,2026-02-23,866,35,Male,2.0,3.0,40.0,169.0,138.0,72.0,1.08,576.0,Strength,31.2,2.9,2.0,20.21
868,2026-02-23,867,36,Female,1.54,1.0,87.9,177.0,129.0,58.0,1.93,1010.0,Cardio,21.1,3.3,3.0,29.54
869,2026-02-23,868,36,Female,1.66,2.0,77.2,177.0,134.0,61.0,1.91,1196.0,Yoga,17.25,6.6,2.0,17.99
870,2026-02-23,869,36,Female,1.66,3.0,77.7,193.0,120.0,72.0,1.21,1115.0,Strength,11.3,2.2,2.0,22.23
871,2026-02-23,870,36,Female,1.67,2.0,85.1,184.0,131.0,53.0,1.03,608.0,Yoga,19.7,2.1,4.0,20.8
872,2026-02-23,871,36,Female,1.69,1.0,90.0,180.0,160.0,72.0,2.0,717.0,HIIT,20.6,3.3,4.0,13.72
873,2026-02-23,872,36,Female,1.71,1.0,53.75,178.0,169.0,64.0,2.4,2030.0,HIIT,24.05,4.2,4.0,29.25
874,2026-02-23,873,36,Female,1.71,2.0,80.8,162.0,163.0,74.0,1.86,900.0,Yoga,19.4,2.0,2.0,12.54
875,2026-02-23,874,36,Female,1.72,1.0,47.1,194.0,145.0,50.0,0.0,843.0,Strength,21.8,1.9,3.0,17.46
876,2026-02-23,875,36,Female,1.73,3.0,85.1,194.0,156.0,74.0,1.41,1024.0,Cardio,28.9,3.5,4.0,13.22
877,2026-02-23,876,36,Female,1.76,1.0,55.9,181.0,169.0,74.0,1.91,474.0,Strength,18.2,1.5,5.0,12.32
878,2026-02-23,877,36,Female,1.77,2.0,55.0,161.0,142.0,74.0,1.04,1564.0,,19.8,3.2,2.0,21.97
879,2026-02-23,878,36,Female,1.78,1.0,64.2,192.0,130.0,74.0,1.38,1708.0,Yoga,31.9,2.1,,25.59
880,2026-02-23,879,36,Female,1.79,1.0,44.9,166.0,120.0,74.0,1.66,811.0,HIIT,16.2,3.3,3.0,29.4
881,2026-02-23,880,36,Female,1.85,2.0,50.1,199.0,140.0,68.0,0.91,1243.0,Strength,30.7,2.8,4.0,25.82
882,2026-02-23,881,36,Female,1.93,2.0,80.7,199.0,155.0,57.0,1.75,2091.0,HIIT,21.7,4.2,4.0,14.41
883,2026-02-23,882,36,Female,1.97,1.0,64.4,166.0,153.0,59.0,1.45,1132.0,HIIT,27.9,2.9,3.0,23.33
884,2026-02-23,883,36,Male,1.5,2.0,62.2,192.0,132.0,61.0,2.0,913.0,HIIT,11.4,1.5,3.0,22.96
885,2026-02-23,884,36,Male,1.58,1.0,57.4,192.0,152.0,70.0,1.38,1137.0,Yoga,18.3,3.2,2.0,20.91
886,2026-02-23,885,36,Male,1.59,3.0,45.8,177.0,126.0,74.0,0.92,1221.0,Strength,32.9,3.0,3.0,30.03
887,2026-02-23,886,36,Male,1.61,3.0,56.5,189.0,123.0,58.0,2.0,1093.0,Yoga,32.6,3.5,3.0,25.74
888,2026-02-23,887,36,Male,1.63,2.0,85.7,191.0,161.0,64.0,3.21,1770.0,Cardio,24.45,4.2,3.0,23.38
889,2026-02-23,888,36,Male,1.63,3.0,72.8,184.0,130.0,68.0,1.44,669.0,HIIT,25.1,1.7,3.0,12.32
890,2026-02-23,889,36,Male,1.66,1.0,71.0,168.0,131.0,74.0,1.1,567.0,HIIT,20.3,3.7,4.0,28.31
891,2026-02-23,890,36,Male,1.75,2.0,66.55,177.0,126.0,72.0,2.35,1702.0,Strength,25.3,6.1,4.0,30.28
892,2026-02-23,891,36,Male,1.76,1.0,69.0,191.0,153.0,73.0,1.01,1276.0,,16.7,2.9,4.0,13.89
893,2026-02-23,892,36,Male,1.78,1.0,60.1,186.0,169.0,51.0,1.46,1108.0,Cardio,35.0,2.0,3.0,16.06
894,2026-02-23,893,36,Male,1.81,1.0,87.6,179.0,140.0,56.0,0.9,645.0,HIIT,22.1,3.6,2.0,18.22
895,2026-02-23,894,36,Male,1.83,1.0,47.2,,146.0,54.0,1.3,775.0,HIIT,29.9,3.4,4.0,13.01
896,2026-02-23,895,36,Male,1.91,2.0,80.8,184.0,,59.0,0.99,780.0,HIIT,23.6,3.3,4.0,18.61
897,2026-02-23,896,36,Male,1.91,3.0,68.2,188.0,131.0,69.0,2.0,1162.0,Strength,33.1,1.5,3.0,
898,2026-02-23,897,36,Male,2.0,1.0,40.0,193.0,121.0,,1.98,1282.0,Yoga,25.7,2.6,4.0,27.96
899,2026-02-23,898,36,nan,1.6,1.0,77.6,183.0,165.0,72.0,0.66,1208.0,Cardio,25.6,1.7,3.0,12.44
900,2026-02-23,899,36,nan,1.69,2.0,55.5,198.0,132.0,71.0,1.85,1590.0,Cardio,15.3,2.2,3.0,27.8
901,2026-02-23,900,37,Female,1.5,3.0,78.5,189.0,169.0,60.0,1.67,954.0,HIIT,17.9,2.4,3.0,21.98
902,2026-02-23,901,37,Female,1.5,,77.5,175.0,142.0,70.0,1.58,1141.0,Yoga,21.2,1.8,3.0,12.32
903,2026-02-23,902,37,Female,1.58,2.0,77.3,180.0,140.0,61.0,1.57,1333.0,HIIT,23.5,1.5,2.0,12.32
904,2026-02-23,903,37,Female,1.59,2.0,40.0,190.0,161.0,70.0,1.16,670.0,,24.5,3.3,4.0,
905,2026-02-23,904,37,Female,1.6,2.0,58.0,168.0,143.0,52.0,1.28,834.0,Strength,21.0,3.6,4.0,22.2
906,2026-02-23,905,37,Female,1.61,3.0,44.2,168.0,164.0,73.0,1.13,1011.0,Yoga,28.8,2.5,4.0,14.92
907,2026-02-23,906,37,Female,1.65,3.0,68.9,171.0,132.0,50.0,1.19,767.0,Strength,23.0,0.0,3.0,20.71
908,2026-02-23,907,37,Female,1.66,2.0,40.0,176.0,134.0,57.0,2.0,931.0,Strength,27.2,2.7,3.0,23.21
909,2026-02-23,908,37,Female,1.69,2.0,85.3,162.0,136.0,71.0,1.49,859.0,HIIT,22.8,3.4,4.0,19.95
910,2026-02-23,909,37,Female,1.7,1.0,94.4,193.0,127.0,70.0,1.27,1183.0,HIIT,16.4,3.4,4.0,19.3
911,2026-02-23,910,37,Female,1.73,2.0,55.3,183.0,134.0,51.0,1.1,976.0,Yoga,31.3,2.8,2.0,16.26
912,2026-02-23,911,37,Female,1.73,3.0,94.5,198.0,135.0,74.0,1.16,717.0,Strength,23.8,1.6,4.0,17.52
913,2026-02-23,912,37,Female,1.74,2.0,69.1,175.0,127.0,53.0,1.61,1411.0,Strength,31.9,3.6,2.0,18.07
914,2026-02-23,913,37,Female,1.78,2.0,81.1,195.0,143.0,72.0,1.07,770.0,HIIT,22.5,2.5,3.0,12.51
915,2026-02-23,914,37,Female,1.78,3.0,58.7,195.0,154.0,59.0,1.34,1015.0,Cardio,29.5,2.8,2.0,18.67
916,2026-02-23,915,37,Female,1.81,1.0,40.0,164.0,139.0,62.0,1.35,658.0,,15.4,0.0,4.0,
917,2026-02-23,916,37,Female,1.83,2.0,72.1,164.0,152.0,58.0,1.58,1091.0,Cardio,34.4,3.3,4.0,16.92
918,2026-02-23,917,37,Female,1.84,1.0,63.1,185.0,158.0,56.0,1.3,1248.0,HIIT,31.9,3.5,3.0,26.39
919,2026-02-23,918,37,Female,1.84,2.0,94.5,160.0,158.0,61.0,1.2,1063.0,HIIT,26.6,2.6,3.0,12.32
920,2026-02-23,919,37,Female,1.89,2.0,58.0,,163.0,72.0,1.39,1156.0,Yoga,26.0,3.4,5.0,23.79
921,2026-02-23,920,37,Female,1.96,1.0,61.3,193.0,169.0,65.0,2.0,947.0,Yoga,31.1,3.5,5.0,24.18
922,2026-02-23,921,37,Male,1.5,2.0,44.2,194.0,154.0,74.0,1.11,612.0,Cardio,24.0,3.5,2.0,20.62
923,2026-02-23,922,37,Male,1.55,2.0,108.7,163.0,122.0,68.0,1.19,1104.0,Strength,26.9,1.6,4.0,26.23
924,2026-02-23,923,37,Male,1.63,1.0,75.8,192.0,131.0,64.0,0.98,921.0,Strength,26.5,1.5,4.0,14.0
925,2026-02-23,924,37,Male,1.65,1.0,116.2,194.0,160.0,74.0,1.98,1036.0,Yoga,22.1,2.4,4.0,23.58
926,2026-02-23,925,37,Male,1.68,3.0,79.6,180.0,137.0,67.0,2.0,920.0,Yoga,28.6,1.8,,23.26
927,2026-02-23,926,37,Male,1.69,2.0,46.3,181.0,141.0,67.0,1.64,1445.0,Strength,20.7,2.5,4.0,19.11
928,2026-02-23,927,37,Male,1.76,2.0,60.2,194.0,169.0,72.0,1.7,1114.0,Yoga,31.4,1.8,4.0,32.81
929,2026-02-23,928,37,Male,1.81,2.0,48.3,167.0,134.0,69.0,1.97,1276.0,Yoga,26.1,1.8,3.0,20.81
930,2026-02-23,929,37,Male,1.85,1.0,62.1,196.0,151.0,64.0,1.28,943.0,HIIT,26.7,3.3,4.0,20.37
931,2026-02-23,930,37,Male,1.92,1.0,40.0,194.0,128.0,72.0,1.89,1753.0,Strength,10.0,3.4,5.0,15.24
932,2026-02-23,931,37,Male,1.97,1.0,108.5,192.0,120.0,74.0,2.0,1091.0,Cardio,27.2,1.5,2.0,23.59
933,2026-02-23,932,37,nan,1.61,1.0,69.4,173.0,169.0,66.0,1.09,948.0,Strength,28.3,1.5,2.0,12.32
934,2026-02-23,933,37,nan,1.68,3.0,55.4,197.0,,52.0,1.04,338.0,Cardio,27.4,3.2,,17.71
935,2026-02-23,934,37,nan,1.92,1.0,40.0,163.0,129.0,68.0,1.22,1025.0,Cardio,22.7,3.3,2.0,23.28
936,2026-02-23,935,38,Female,1.5,1.0,99.1,185.0,159.0,74.0,1.38,995.0,HIIT,17.8,1.5,4.0,24.56
937,2026-02-23,936,38,Female,1.54,2.0,77.4,169.0,149.0,50.0,2.0,867.0,Strength,29.0,3.6,5.0,13.58
938,2026-02-23,937,38,Female,1.58,2.0,53.0,161.0,128.0,74.0,1.62,953.0,HIIT,23.4,2.5,2.0,13.02
939,2026-02-23,938,38,Female,1.58,3.0,89.3,184.0,135.0,58.0,1.58,995.0,HIIT,24.0,2.9,4.0,19.02
940,2026-02-23,939,38,Female,1.65,1.0,46.5,182.0,169.0,70.0,1.34,806.0,Cardio,24.1,3.5,2.0,12.32
941,2026-02-23,940,38,Female,1.88,2.0,40.0,164.0,154.0,70.0,1.63,1109.0,Yoga,20.7,1.7,2.0,12.64
942,2026-02-23,941,38,Female,1.92,3.0,81.1,190.0,125.0,61.0,1.18,690.0,Yoga,26.1,3.1,4.0,17.99
943,2026-02-23,942,38,Female,2.0,3.0,69.4,195.0,130.0,,1.34,1197.0,Strength,19.5,2.6,3.0,14.99
944,2026-02-23,943,38,Male,1.5,1.0,40.0,172.0,169.0,59.0,1.52,1107.0,HIIT,24.9,2.8,3.0,36.71
945,2026-02-23,944,38,Male,1.51,1.0,101.8,163.0,169.0,72.0,1.42,1384.0,Strength,25.6,3.3,4.0,20.89
946,2026-02-23,945,38,Male,1.6,2.0,99.6,173.0,132.0,56.0,1.01,1128.0,Strength,30.6,3.4,2.0,16.92
947,2026-02-23,946,38,Male,1.65,1.0,58.4,169.0,141.0,53.0,2.0,1109.0,Yoga,24.0,2.3,2.0,35.49
948,2026-02-23,947,38,Male,1.66,2.0,93.7,168.0,169.0,68.0,1.97,875.0,Cardio,29.0,3.4,4.0,13.87
949,2026-02-23,948,38,Male,1.67,3.0,41.1,184.0,133.0,74.0,0.63,804.0,HIIT,25.6,2.8,5.0,14.26
950,2026-02-23,949,38,Male,1.7,1.0,,181.0,144.0,56.0,1.47,574.0,HIIT,26.3,2.6,4.0,14.96
951,2026-02-23,950,38,Male,1.7,2.0,53.6,188.0,126.0,73.0,0.97,1083.0,Yoga,30.4,3.4,4.0,12.32
952,2026-02-23,951,38,Male,1.71,1.0,56.55,187.0,168.0,73.0,2.33,1795.0,Yoga,28.65,6.3,3.0,13.46
953,2026-02-23,952,38,Male,1.72,1.0,58.7,189.0,152.0,58.0,1.21,1063.0,HIIT,21.2,1.6,3.0,23.03
954,2026-02-23,953,38,Male,1.72,2.0,60.5,187.0,139.0,50.0,1.34,1096.0,Yoga,20.9,3.7,4.0,25.58
955,2026-02-23,954,38,Male,1.75,1.0,68.95,186.0,132.0,66.0,3.54,1968.0,Strength,23.8,3.2,4.0,31.08
956,2026-02-23,955,38,Male,1.77,1.0,85.5,175.0,156.0,50.0,1.13,766.0,HIIT,14.6,3.4,2.0,16.38
957,2026-02-23,956,38,Male,1.81,3.0,60.6,170.0,159.0,71.0,1.45,577.0,Cardio,24.8,3.7,3.0,13.74
958,2026-02-23,957,38,Male,1.82,2.0,69.0,170.0,133.0,53.0,1.24,1610.0,Strength,30.1,2.8,2.0,20.05
959,2026-02-23,958,38,Male,1.84,3.0,71.0,190.0,120.0,53.0,1.93,1700.0,Cardio,24.7,3.1,,21.97
960,2026-02-23,959,38,Male,1.86,2.0,40.0,187.0,126.0,71.0,1.6,1059.0,Cardio,14.7,3.0,2.0,12.32
961,2026-02-23,960,38,Male,1.99,1.0,76.7,192.0,131.0,74.0,1.14,1263.0,Strength,28.3,1.6,5.0,14.98
962,2026-02-23,961,38,Male,2.0,1.0,92.05,190.0,153.0,67.0,1.46,2991.0,Yoga,23.25,6.2,4.0,31.87
963,2026-02-23,962,38,nan,1.61,,42.6,172.0,122.0,69.0,1.13,462.0,Yoga,14.9,2.5,2.0,15.67
964,2026-02-23,963,38,nan,1.98,2.0,78.6,194.0,136.0,69.0,1.3,1590.0,Strength,27.2,2.3,4.0,25.52
965,2026-02-23,964,39,Female,1.52,1.0,72.1,172.0,151.0,,1.09,1093.0,HIIT,28.2,2.7,2.0,20.85
966,2026-02-23,965,39,Female,1.59,2.0,67.8,164.0,158.0,74.0,1.65,1374.0,Strength,25.9,2.6,5.0,25.0
967,2026-02-23,966,39,Female,1.61,1.0,66.8,177.0,127.0,59.0,1.64,770.0,Yoga,28.0,3.1,4.0,17.16
968,2026-02-23,967,39,Female,1.61,3.0,65.3,187.0,141.0,74.0,1.69,1783.0,HIIT,30.3,3.4,3.0,21.86
969,2026-02-23,968,39,Female,1.63,3.0,74.3,178.0,169.0,57.0,1.35,1376.0,Yoga,25.9,3.2,3.0,20.29
970,2026-02-23,969,39,Female,1.7,3.0,65.6,172.0,148.0,68.0,0.87,1709.0,HIIT,20.2,1.5,4.0,14.83
971,2026-02-23,970,39,Female,1.74,1.0,62.85,181.0,149.0,56.0,2.89,1599.0,Strength,19.05,3.9,5.0,16.46
972,2026-02-23,971,39,Female,1.74,2.0,70.3,170.0,152.0,59.0,2.0,864.0,Cardio,20.4,1.5,3.0,17.03
973,2026-02-23,972,39,Female,1.76,2.0,41.3,175.0,136.0,69.0,1.42,1096.0,Yoga,24.3,3.2,3.0,15.36
974,2026-02-23,973,39,Female,1.77,1.0,71.3,171.0,124.0,74.0,0.69,871.0,Cardio,21.9,2.1,5.0,14.31
975,2026-02-23,974,39,Female,1.78,3.0,47.0,181.0,155.0,55.0,1.89,747.0,Yoga,31.7,2.3,3.0,28.39
976,2026-02-23,975,39,Female,1.79,1.0,84.0,176.0,126.0,72.0,1.5,1057.0,HIIT,28.0,3.3,3.0,30.44
977,2026-02-23,976,39,Female,1.8,1.0,88.6,181.0,158.0,71.0,1.29,1296.0,Strength,24.3,2.8,4.0,
978,2026-02-23,977,39,Female,1.85,3.0,69.9,164.0,147.0,50.0,1.3,1562.0,Yoga,27.7,3.7,3.0,12.87
979,2026-02-23,978,39,Female,1.86,1.0,76.7,193.0,122.0,65.0,1.29,1770.0,\tYoga,23.1,3.2,3.0,17.75
980,2026-02-23,979,39,Female,1.94,1.0,50.3,164.0,160.0,66.0,0.58,992.0,Cardio,10.0,2.9,4.0,14.72
981,2026-02-23,980,39,Male,1.52,,83.7,187.0,152.0,58.0,1.65,1647.0,Strength,29.3,3.2,,15.84
982,2026-02-23,981,39,Male,1.58,1.0,70.7,189.0,163.0,66.0,1.69,1146.0,Yoga,21.9,3.2,3.0,21.17
983,2026-02-23,982,39,Male,1.59,1.0,78.5,197.0,153.0,71.0,1.88,1009.0,Yoga,26.0,3.7,5.0,16.24
984,2026-02-23,983,39,Male,1.68,2.0,43.3,184.0,128.0,51.0,1.5,712.0,Cardio,13.2,1.5,2.0,17.06
985,2026-02-23,984,39,Male,1.71,2.0,59.9,174.0,131.0,50.0,1.41,733.0,Yoga,24.7,2.9,2.0,19.74
986,2026-02-23,985,39,Male,1.72,2.0,81.9,187.0,156.0,53.0,1.19,1329.0,Yoga,24.2,3.4,4.0,12.91
987,2026-02-23,986,39,Male,1.73,3.0,91.0,165.0,169.0,72.0,1.49,813.0,Strength,23.3,3.4,2.0,22.08
988,2026-02-23,987,39,Male,1.77,1.0,76.2,164.0,169.0,74.0,2.0,1196.0,HIIT,28.7,3.3,2.0,17.38
989,2026-02-23,988,39,Male,1.81,3.0,129.9,190.0,140.0,74.0,1.89,0.0,HIIT,14.9,2.5,2.0,26.54
990,2026-02-23,989,39,Male,1.84,1.0,40.7,197.0,145.0,55.0,1.48,1128.0,Strength,25.3,1.5,4.0,22.28
991,2026-02-23,990,39,Male,1.84,2.0,109.6,199.0,152.0,74.0,1.27,790.0,HIIT,26.7,3.5,2.0,19.77
992,2026-02-23,991,39,nan,1.75,2.0,65.6,164.0,158.0,66.0,1.09,1593.0,Cardio,23.7,3.1,4.0,23.89
993,2026-02-23,992,40,Female,1.5,2.0,68.2,197.0,153.0,71.0,1.24,484.0,Cardio,24.1,3.5,4.0,12.45
994,2026-02-23,993,40,Female,1.54,1.0,56.8,166.0,167.0,71.0,1.06,1225.0,Yoga,27.6,1.7,4.0,12.32
995,2026-02-23,994,40,Female,1.55,2.0,64.6,198.0,133.0,74.0,1.39,303.0,Strength,21.4,1.5,2.0,16.91
996,2026-02-23,995,40,Female,1.6,2.0,55.7,184.0,133.0,72.0,1.4,749.0,Yoga,23.7,2.6,4.0,24.88
997,2026-02-23,996,40,Female,1.7,2.0,46.9,169.0,160.0,68.0,3.31,1900.0,Yoga,28.1,7.0,3.0,18.41
998,2026-02-23,997,40,Female,1.74,1.0,40.0,173.0,164.0,72.0,1.33,1194.0,HIIT,22.7,1.5,4.0,12.32
999,2026-02-23,998,40,Female,1.84,1.0,89.55,196.0,140.0,68.0,3.4,3049.0,Yoga,24.85,6.2,3.0,18.88
1000,2026-02-23,999,40,Female,1.86,1.0,95.3,171.0,130.0,67.0,1.46,796.0,\nStrength,10.0,2.0,4.0,22.23
1001,2026-02-23,1000,40,Female,1.88,3.0,61.0,171.0,138.0,62.0,1.38,1180.0,HIIT,24.9,2.0,2.0,12.32
1002,2026-02-23,1001,40,Female,1.92,1.0,71.4,171.0,167.0,57.0,0.62,1412.0,Strength,10.0,1.8,3.0,18.19
1003,2026-02-23,1002,40,Male,1.51,3.0,79.9,175.0,169.0,64.0,1.44,1277.0,Yoga,26.2,1.5,5.0,14.09
1004,2026-02-23,1003,40,Male,1.64,2.0,87.8,161.0,145.0,59.0,1.63,849.0,Cardio,22.5,2.6,4.0,17.55
1005,2026-02-23,1004,40,Male,1.66,2.0,97.4,166.0,149.0,60.0,1.16,700.0,HIIT,20.8,0.0,2.0,25.05
1006,2026-02-23,1005,40,Male,1.68,3.0,58.55,177.0,131.0,55.0,2.89,1511.0,Strength,27.3,6.4,4.0,22.12
1007,2026-02-23,1006,40,Male,1.7,1.0,78.8,176.0,169.0,63.0,1.78,1179.0,Strength,21.1,1.9,2.0,17.55
1008,2026-02-23,1007,40,Male,1.73,3.0,40.0,194.0,149.0,72.0,1.06,811.0,HIIT,19.4,2.7,2.0,36.56
1009,2026-02-23,1008,40,Male,1.74,3.0,45.2,180.0,136.0,74.0,1.08,1058.0,\tYoga,26.0,3.3,,18.36
1010,2026-02-23,1009,40,Male,1.84,2.0,45.4,167.0,156.0,50.0,1.13,771.0,Cardio,11.5,3.5,4.0,12.32
1011,2026-02-23,1010,40,Male,1.85,1.0,73.8,185.0,165.0,59.0,1.99,1485.0,,27.9,2.0,4.0,22.4
1012,2026-02-23,1011,40,Male,1.89,1.0,61.0,196.0,123.0,71.0,1.45,625.0,Strength,27.4,3.6,3.0,23.16
1013,2026-02-23,1012,40,Male,1.92,1.0,61.7,186.0,149.0,63.0,2.12,2196.0,Yoga,13.35,4.6,3.0,26.37
1014,2026-02-23,1013,40,Male,2.0,2.0,59.3,166.0,141.0,74.0,1.44,801.0,Cardio,24.6,3.4,5.0,17.04
1015,2026-02-23,1014,41,Female,1.57,1.0,65.7,170.0,169.0,71.0,1.13,708.0,Yoga,26.5,1.9,5.0,12.32
1016,2026-02-23,1015,41,Female,1.6,2.0,40.0,164.0,143.0,73.0,1.52,727.0,Yoga,23.5,3.4,5.0,15.53
